matern32,SquaredExp,RationalQuad,Matern52,Gamma,Ensemble
-64.8862563621185,-10.176833228247,-0.781235314804158,-16.0390525574949,-28.9472920014993,-30.9112467522986
-64.8862563621185,-10.176833228247,-0.781235314804158,-16.0390525574949,-28.9472920014993,-30.9112467522986
-64.8862563621185,-10.176833228247,-0.781235314804158,-16.0390525574949,-28.9472920014993,-30.9112467522986
-35.2326787031027,-10.176833228247,-0.781235314804158,-16.0390525574949,-14.8407766155195,-30.9112467522986
-35.2326787031027,-10.176833228247,-0.781235314804158,-16.0390525574949,-14.8407766155195,-30.9112467522986
-35.2326787031027,-10.176833228247,-0.781235314804158,-16.0390525574949,-14.8407766155195,-6.48373802814059
-35.2326787031027,-10.176833228247,-0.781235314804158,-16.0390525574949,-8.81322999319548,-6.48373802814059
-35.2326787031027,-10.176833228247,-0.781235314804158,-0.131623080301605,-8.81322999319548,-6.48373802814059
-35.2326787031027,-10.176833228247,-0.583942311271376,-0.131623080301605,-1.48960360600134,-6.48373802814059
-35.2326787031027,-10.176833228247,-0.583942311271376,-0.131623080301605,-1.48960360600134,-6.48373802814059
-7.14962815325489,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-6.48373802814059
-7.14962815325489,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-7.14962815325489,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-7.14962815325489,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-7.14962815325489,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-10.176833228247,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-4.02283197353399,-0.011935286669905,-0.131623080301605,-1.48960360600134,-5.64758907865148
-6.66252653600839,-4.02283197353399,-0.005138299493282,-0.131623080301605,-1.48960360600134,-5.64758907865148
-2.17369189715925,-4.02283197353399,-0.005138299493282,-0.131623080301605,-1.48960360600134,-2.15041920869135
-2.17369189715925,-4.02283197353399,-0.005138299493282,-0.131623080301605,-1.48960360600134,-2.15041920869135
-2.17369189715925,-4.02283197353399,-0.005138299493282,-0.131623080301605,-1.48960360600134,-2.15041920869135
-2.17369189715925,-4.02283197353399,-0.005138299493282,-0.131623080301605,-1.48960360600134,-2.15041920869135
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-2.15041920869135
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-4.39264087109814E-05,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-2.98181171820566E-06,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-2.31895104563229E-07,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-1.96649301287266E-08,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-4.02283197353399,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-2.29582248481212,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-1.27614507109934
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
-2.17369189715925,-0.521572758562455,-8.5075366751397E-09,-0.131623080301605,-1.48960360600134,-0.952351672588289
