matern32,SquaredExp,RationalQuad,Matern52,Gamma,Ensemble
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-15.9374817058534,-14.2838618309952
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-15.9374817058534,-14.2838618309952
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-15.9374817058534,-14.2838618309952
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-15.9374817058534,-14.2838618309952
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-15.9374817058534,-14.2838618309952
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-14.2838618309952
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-13.3949020078905
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-13.3949020078905
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-13.3949020078905
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-12.6176815629134
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-24.7297981609676,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-13.5053289899212,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
-10.7474647474963,-9.61685027762079,-9.5565184884226,-18.0430174550874,-12.1077494213805,-8.01880878518635
